Start Time,End Time,Hour,Power Generation KV
2023-06-04T09:59:04.115Z,2023-06-04T10:59:04.115Z,104,13.34
2023-06-04T10:59:04.115Z,2023-06-04T11:59:04.115Z,105,14.2
2023-06-04T11:59:04.115Z,2023-06-04T12:59:04.115Z,106,13.680000000000001
2023-06-04T12:59:04.115Z,2023-06-04T13:59:04.115Z,107,11.200000000000001
2023-06-04T13:59:04.115Z,2023-06-04T14:59:04.115Z,108,7.94
2023-06-04T14:59:04.115Z,2023-06-04T15:59:04.115Z,109,5.24
2023-06-04T15:59:04.115Z,2023-06-04T16:59:04.115Z,110,2.08
2023-06-04T16:59:04.115Z,2023-06-04T17:59:04.115Z,111,0.1
2023-06-04T17:59:04.115Z,2023-06-04T18:59:04.115Z,112,0
2023-06-04T18:59:04.115Z,2023-06-04T19:59:04.115Z,113,0
2023-06-04T19:59:04.115Z,2023-06-04T20:59:04.115Z,114,0
2023-06-04T20:59:04.115Z,2023-06-04T21:59:04.115Z,115,0
2023-06-04T21:59:04.115Z,2023-06-04T22:59:04.115Z,116,0
2023-06-04T22:59:04.115Z,2023-06-04T23:59:04.115Z,117,0
2023-06-04T23:59:04.115Z,2023-06-05T00:59:04.115Z,118,0
2023-06-05T00:59:04.115Z,2023-06-05T01:59:04.115Z,119,0
2023-06-05T01:59:04.115Z,2023-06-05T02:59:04.115Z,120,0
2023-06-05T02:59:04.115Z,2023-06-05T03:59:04.115Z,121,0
2023-06-05T03:59:04.115Z,2023-06-05T04:59:04.115Z,122,0
2023-06-05T04:59:04.115Z,2023-06-05T05:59:04.115Z,123,0.08
2023-06-05T05:59:04.115Z,2023-06-05T06:59:04.115Z,124,1.88
2023-06-05T06:59:04.115Z,2023-06-05T07:59:04.115Z,125,5.24
2023-06-05T07:59:04.115Z,2023-06-05T08:59:04.115Z,126,8.54
2023-06-05T08:59:04.115Z,2023-06-05T09:59:04.115Z,127,9.120000000000001
2023-06-05T09:59:04.115Z,2023-06-05T10:59:04.115Z,128,10.1
2023-06-05T10:59:04.115Z,2023-06-05T11:59:04.115Z,129,12.3
2023-06-05T11:59:04.115Z,2023-06-05T12:59:04.115Z,130,11.639999999999999
2023-06-05T12:59:04.115Z,2023-06-05T13:59:04.115Z,131,10.860000000000001
2023-06-05T13:59:04.115Z,2023-06-05T14:59:04.115Z,132,7.54
2023-06-05T14:59:04.115Z,2023-06-05T15:59:04.115Z,133,4.24
2023-06-05T15:59:04.115Z,2023-06-05T16:59:04.115Z,134,1.88
2023-06-05T16:59:04.115Z,2023-06-05T17:59:04.115Z,135,0.08
2023-06-05T17:59:04.115Z,2023-06-05T18:59:04.115Z,136,0
2023-06-05T18:59:04.115Z,2023-06-05T19:59:04.115Z,137,0
2023-06-05T19:59:04.115Z,2023-06-05T20:59:04.115Z,138,0
2023-06-05T20:59:04.115Z,2023-06-05T21:59:04.115Z,139,0
2023-06-05T21:59:04.115Z,2023-06-05T22:59:04.115Z,140,0
2023-06-05T22:59:04.115Z,2023-06-05T23:59:04.115Z,141,0
2023-06-05T23:59:04.115Z,2023-06-06T00:59:04.115Z,142,0
2023-06-06T00:59:04.115Z,2023-06-06T01:59:04.115Z,143,0
2023-06-06T01:59:04.115Z,2023-06-06T02:59:04.115Z,144,0
2023-06-06T02:59:04.115Z,2023-06-06T03:59:04.115Z,145,0
2023-06-06T03:59:04.115Z,2023-06-06T04:59:04.115Z,146,0
2023-06-06T04:59:04.115Z,2023-06-06T05:59:04.115Z,147,0.08
2023-06-06T05:59:04.115Z,2023-06-06T06:59:04.115Z,148,1.6800000000000002
2023-06-06T06:59:04.115Z,2023-06-06T07:59:04.115Z,149,4.44
2023-06-06T07:59:04.115Z,2023-06-06T08:59:04.115Z,150,7.640000000000001
2023-06-06T08:59:04.115Z,2023-06-06T09:59:04.115Z,151,10.22
2023-06-06T09:59:04.115Z,2023-06-06T10:59:04.115Z,152,12.2
2023-06-06T10:59:04.115Z,2023-06-06T11:59:04.115Z,153,13.600000000000001
2023-06-06T11:59:04.115Z,2023-06-06T12:59:04.115Z,154,13.620000000000001
2023-06-06T12:59:04.115Z,2023-06-06T13:59:04.115Z,155,11.5
2023-06-06T13:59:04.115Z,2023-06-06T14:59:04.115Z,156,8.6
2023-06-06T14:59:04.115Z,2023-06-06T15:59:04.115Z,157,5.5600000000000005
2023-06-06T15:59:04.115Z,2023-06-06T16:59:04.115Z,158,2.2
2023-06-06T16:59:04.115Z,2023-06-06T17:59:04.115Z,159,0.12
2023-06-06T17:59:04.115Z,2023-06-06T18:59:04.115Z,160,0
2023-06-06T18:59:04.115Z,2023-06-06T19:59:04.115Z,161,0
2023-06-06T19:59:04.115Z,2023-06-06T20:59:04.115Z,162,0
2023-06-06T20:59:04.115Z,2023-06-06T21:59:04.115Z,163,0
2023-06-06T21:59:04.115Z,2023-06-06T22:59:04.115Z,164,0
2023-06-06T22:59:04.115Z,2023-06-06T23:59:04.115Z,165,0
2023-06-06T23:59:04.115Z,2023-06-07T00:59:04.115Z,166,0
2023-06-07T00:59:04.115Z,2023-06-07T01:59:04.115Z,167,0
2023-06-07T01:59:04.115Z,2023-06-07T02:59:04.115Z,168,0
2023-06-07T02:59:04.115Z,2023-06-07T03:59:04.115Z,169,0
2023-06-07T03:59:04.115Z,2023-06-07T04:59:04.115Z,170,0
2023-06-07T04:59:04.115Z,2023-06-07T05:59:04.115Z,171,0.08
2023-06-07T05:59:04.115Z,2023-06-07T06:59:04.115Z,172,1.34
2023-06-07T06:59:04.115Z,2023-06-07T07:59:04.115Z,173,3.02
2023-06-07T07:59:04.115Z,2023-06-07T08:59:04.115Z,174,5.659999999999999
2023-06-07T08:59:04.115Z,2023-06-07T09:59:04.115Z,175,9.5
2023-06-07T09:59:04.115Z,2023-06-07T10:59:04.115Z,176,11.719999999999999
2023-06-07T10:59:04.115Z,2023-06-07T11:59:04.115Z,177,12.16
2023-06-07T11:59:04.115Z,2023-06-07T12:59:04.115Z,178,12.379999999999999
2023-06-07T12:59:04.115Z,2023-06-07T13:59:04.115Z,179,12.18
2023-06-07T13:59:04.115Z,2023-06-07T14:59:04.115Z,180,8.54
2023-06-07T14:59:04.115Z,2023-06-07T15:59:04.115Z,181,4.74
2023-06-07T15:59:04.115Z,2023-06-07T16:59:04.115Z,182,2.02
2023-06-07T16:59:04.115Z,2023-06-07T17:59:04.115Z,183,0.1
2023-06-07T17:59:04.115Z,2023-06-07T18:59:04.115Z,184,0
2023-06-07T18:59:04.115Z,2023-06-07T19:59:04.115Z,185,0
2023-06-07T19:59:04.115Z,2023-06-07T20:59:04.115Z,186,0
2023-06-07T20:59:04.115Z,2023-06-07T21:59:04.115Z,187,0
2023-06-07T21:59:04.115Z,2023-06-07T22:59:04.115Z,188,0
2023-06-07T22:59:04.115Z,2023-06-07T23:59:04.115Z,189,0
2023-06-07T23:59:04.115Z,2023-06-08T00:59:04.115Z,190,0
2023-06-08T00:59:04.115Z,2023-06-08T01:59:04.115Z,191,0
2023-06-08T01:59:04.115Z,2023-06-08T02:59:04.115Z,192,0
