Start Time,End Time,Hour,Power Generation KV
2023-06-11T08:48:00.399Z,2023-06-11T09:48:00.399Z,271,8.2
2023-06-11T09:48:00.399Z,2023-06-11T10:48:00.399Z,272,10.18
2023-06-11T10:48:00.399Z,2023-06-11T11:48:00.399Z,273,10.96
2023-06-11T11:48:00.399Z,2023-06-11T12:48:00.399Z,274,12.24
2023-06-11T12:48:00.399Z,2023-06-11T13:48:00.399Z,275,8.98
2023-06-11T13:48:00.399Z,2023-06-11T14:48:00.399Z,276,4.4
2023-06-11T14:48:00.399Z,2023-06-11T15:48:00.399Z,277,3.5599999999999996
2023-06-11T15:48:00.399Z,2023-06-11T16:48:00.399Z,278,0.9199999999999999
2023-06-11T16:48:00.399Z,2023-06-11T17:48:00.399Z,279,0
2023-06-11T17:48:00.399Z,2023-06-11T18:48:00.399Z,280,0
2023-06-11T18:48:00.399Z,2023-06-11T19:48:00.399Z,281,0
2023-06-11T19:48:00.399Z,2023-06-11T20:48:00.399Z,282,0
2023-06-11T20:48:00.399Z,2023-06-11T21:48:00.399Z,283,0
2023-06-11T21:48:00.399Z,2023-06-11T22:48:00.399Z,284,0
2023-06-11T22:48:00.399Z,2023-06-11T23:48:00.399Z,285,0
2023-06-11T23:48:00.399Z,2023-06-12T00:48:00.399Z,286,0
2023-06-12T00:48:00.399Z,2023-06-12T01:48:00.399Z,287,0
2023-06-12T01:48:00.399Z,2023-06-12T02:48:00.399Z,288,0
2023-06-12T02:48:00.399Z,2023-06-12T03:48:00.399Z,289,0
2023-06-12T03:48:00.399Z,2023-06-12T04:48:00.399Z,290,0
2023-06-12T04:48:00.399Z,2023-06-12T05:48:00.399Z,291,0.02
2023-06-12T05:48:00.399Z,2023-06-12T06:48:00.399Z,292,1
2023-06-12T06:48:00.399Z,2023-06-12T07:48:00.399Z,293,2.56
2023-06-12T07:48:00.399Z,2023-06-12T08:48:00.399Z,294,4.8
2023-06-12T08:48:00.399Z,2023-06-12T09:48:00.399Z,295,5.779999999999999
2023-06-12T09:48:00.399Z,2023-06-12T10:48:00.399Z,296,8.88
2023-06-12T10:48:00.399Z,2023-06-12T11:48:00.399Z,297,9.7
2023-06-12T11:48:00.399Z,2023-06-12T12:48:00.399Z,298,11.54
2023-06-12T12:48:00.399Z,2023-06-12T13:48:00.399Z,299,10.120000000000001
2023-06-12T13:48:00.399Z,2023-06-12T14:48:00.399Z,300,7.06
2023-06-12T14:48:00.399Z,2023-06-12T15:48:00.399Z,301,3.7
2023-06-12T15:48:00.399Z,2023-06-12T16:48:00.399Z,302,1.58
2023-06-12T16:48:00.399Z,2023-06-12T17:48:00.399Z,303,0.06
2023-06-12T17:48:00.399Z,2023-06-12T18:48:00.399Z,304,0
2023-06-12T18:48:00.399Z,2023-06-12T19:48:00.399Z,305,0
2023-06-12T19:48:00.399Z,2023-06-12T20:48:00.399Z,306,0
2023-06-12T20:48:00.399Z,2023-06-12T21:48:00.399Z,307,0
2023-06-12T21:48:00.399Z,2023-06-12T22:48:00.399Z,308,0
2023-06-12T22:48:00.399Z,2023-06-12T23:48:00.399Z,309,0
2023-06-12T23:48:00.399Z,2023-06-13T00:48:00.399Z,310,0
2023-06-13T00:48:00.399Z,2023-06-13T01:48:00.399Z,311,0
2023-06-13T01:48:00.399Z,2023-06-13T02:48:00.399Z,312,0
2023-06-13T02:48:00.399Z,2023-06-13T03:48:00.399Z,313,0
2023-06-13T03:48:00.399Z,2023-06-13T04:48:00.399Z,314,0
2023-06-13T04:48:00.399Z,2023-06-13T05:48:00.399Z,315,0.02
2023-06-13T05:48:00.399Z,2023-06-13T06:48:00.399Z,316,0.8999999999999999
2023-06-13T06:48:00.399Z,2023-06-13T07:48:00.399Z,317,3.7199999999999998
2023-06-13T07:48:00.399Z,2023-06-13T08:48:00.399Z,318,5.34
2023-06-13T08:48:00.399Z,2023-06-13T09:48:00.399Z,319,8.299999999999999
2023-06-13T09:48:00.399Z,2023-06-13T10:48:00.399Z,320,4.76
2023-06-13T10:48:00.399Z,2023-06-13T11:48:00.399Z,321,8.06
2023-06-13T11:48:00.399Z,2023-06-13T12:48:00.399Z,322,11.479999999999999
2023-06-13T12:48:00.399Z,2023-06-13T13:48:00.399Z,323,10.18
2023-06-13T13:48:00.399Z,2023-06-13T14:48:00.399Z,324,5.4
2023-06-13T14:48:00.399Z,2023-06-13T15:48:00.399Z,325,1.42
2023-06-13T15:48:00.399Z,2023-06-13T16:48:00.399Z,326,0.94
2023-06-13T16:48:00.399Z,2023-06-13T17:48:00.399Z,327,0.06
2023-06-13T17:48:00.399Z,2023-06-13T18:48:00.399Z,328,0
2023-06-13T18:48:00.399Z,2023-06-13T19:48:00.399Z,329,0
2023-06-13T19:48:00.399Z,2023-06-13T20:48:00.399Z,330,0
2023-06-13T20:48:00.399Z,2023-06-13T21:48:00.399Z,331,0
2023-06-13T21:48:00.399Z,2023-06-13T22:48:00.399Z,332,0
2023-06-13T22:48:00.399Z,2023-06-13T23:48:00.399Z,333,0
2023-06-13T23:48:00.399Z,2023-06-14T00:48:00.399Z,334,0
2023-06-14T00:48:00.399Z,2023-06-14T01:48:00.399Z,335,0
2023-06-14T01:48:00.399Z,2023-06-14T02:48:00.399Z,336,0
2023-06-14T02:48:00.399Z,2023-06-14T03:48:00.399Z,337,0
2023-06-14T03:48:00.399Z,2023-06-14T04:48:00.399Z,338,0
2023-06-14T04:48:00.399Z,2023-06-14T05:48:00.399Z,339,0
